ftype,batch,filename,family_id,family_name,strategy_name,original_category
py,2024_2_origin_py,65.神级策略：桥水全天候策略-7年最大回撤仅3.5%.py,14,资产配置与多策略组合,神级策略：桥水全天候策略-7年最大回撤仅3.5%,资产配置策略
py,2024_2_origin_py,68.胜率78%，6年36倍，今年行情依然50%年化.py,04,基本面价值选股,胜率78%，6年36倍，今年行情依然50%年化,基本面选股策略
py,2024_2_origin_py,51.行业反转效应（年化32%回撤8%).py,09,行业板块轮动,行业反转效应（年化32%回撤8%）,板块轮动策略
py,2024_2_origin_py,31.《趋势永存》持续16年跑赢大盘的真正靠谱策略.py,07,趋势跟踪与动量,《趋势永存》持续16年跑赢大盘的真正靠谱策略,趋势跟踪/动量策略
py,2024_2_origin_py,100.【复现】金股组合增强—分析师推荐概率.py,15,其他,【复现】金股组合增强—分析师推荐概率,其他策略
py,2024_2_origin_py,28.【回顾2】小市值成长股策略更新FROEC-PB-CAP-HL.py,01,小市值与微盘股,【回顾2】小市值成长股策略更新SG-MS-PEG-HL,基本面选股策略
py,2024_2_origin_py,13.【涨停研究三】连板股票收益统计与回测.py,03,打板与龙头,【涨停研究三】连板股票收益统计与回测,龙头/涨停板策略
py,2024_2_origin_py,79.实盘一周50%的妖股探测器.py,03,打板与龙头,实盘一周50%的妖股探测器,龙头/涨停板策略
py,2024_2_origin_py,71.期货日内策略三价均线结合ATR指标.py,11,期货与做空,期货日内策略三价均线结合ATR指标,期货策略
py,2024_2_origin_py,88.打首板策略，今年收益达到40%，绝无未来函数（必回）.py,03,打板与龙头,打首板策略，今年收益达到40%，绝无未来函数（必回）,龙头/涨停板策略
py,2024_2_origin_py,25.年初至今4倍，极致的Day Trading，56.8%胜率.py,06,技术指标与形态,年初至今4倍，极致的Day Trading，56.8%胜率,技术指标策略
py,2024_2_origin_py,86.可转债双低策略.py,13,可转债,可转债双低策略,可转债策略
py,2024_2_origin_py,15.高股息低杠杆小市值轮动策略.py,01,小市值与微盘股,高股息低杠杆小市值轮动策略,基本面选股策略
py,2024_2_origin_py,50.ETF动量轮动RSRS择时-V2.1.py,02,ETF轮动,ETF动量轮动RSRS择时-V2.1,ETF轮动策略
py,2024_2_origin_py,52.市场宽度——简洁版.py,15,其他,市场宽度——简洁版,其他策略
py,2024_2_origin_py,3.截止到21年12月依然有效的小市值适配因子.py,01,小市值与微盘股,截止到21年12月依然有效的小市值适配因子,其他策略
py,2024_2_origin_py,46.韶华研究之十二--还算可以的竞价研究.py,03,打板与龙头,韶华研究之十二--还算可以的竞价研究,龙头/涨停板策略
py,2024_2_origin_py,72.随机森林 - 多因子模型.py,08,机器学习与AI,随机森林 - 多因子模型,机器学习策略
py,2024_2_origin_py,45.真真正正的诚意之作-2021超十倍.py,07,趋势跟踪与动量,真真正正的诚意之作-2021超十倍,趋势跟踪/动量策略
py,2024_2_origin_py,17.科技与狠活.py,15,其他,科技与狠活,其他策略
py,2024_2_origin_py,9.分享几个截止2022年3月仍有效的策略.py,15,其他,分享几个截止2022年3月仍有效的策略,其他策略
py,2024_2_origin_py,2.ETF动量轮动RSRS择时-魔改3小优化.py,02,ETF轮动,ETF动量轮动RSRS择时-魔改3小优化,ETF轮动策略
py,2024_2_origin_py,26.近几年一直有效的股票BOLL择时策略.py,05,择时策略,近几年一直有效的股票BOLL择时策略,技术指标策略
py,2024_2_origin_py,91.【复现】特征分布建模择时.py,05,择时策略,【复现】特征分布建模择时,其他策略
py,2024_2_origin_py,28.【回顾2】小市值成长股策略更新SG-MS-PEG-HL.py,01,小市值与微盘股,【回顾2】小市值成长股策略更新SG-MS-PEG-HL,基本面选股策略
py,2024_2_origin_py,29.【策略.行业轮动】趋势-拥挤-景气度模型看行业轮动.py,09,行业板块轮动,【策略.行业轮动】趋势-拥挤-景气度模型看行业轮动,板块轮动策略
py,2024_2_origin_py,"32.追高概率涨停策略, 2022年化350%.py",03,打板与龙头,"追高概率涨停策略, 2022年化350%",龙头/涨停板策略
py,2024_2_origin_py,61.简单ETF策略，年化97%.py,02,ETF轮动,简单ETF策略，年化97%,ETF轮动策略
py,2024_2_origin_py,64.ETF轮动策略升级-增加盘中止损.py,02,ETF轮动,ETF轮动策略升级-增加盘中止损,ETF轮动策略
py,2024_2_origin_py,19.【复现】高频价量相关性，意想不到的选股因子.py,09,行业板块轮动,【复现】高频价量相关性，意想不到的选股因子,板块轮动策略
py,2024_2_origin_py,63.生猪期货CTA策略.py,11,期货与做空,生猪期货CTA策略,期货策略
py,2024_2_origin_py,16.ETF轮动策略升级-多类别-低回撤.py,02,ETF轮动,ETF轮动策略升级-多类别-低回撤,ETF轮动策略
py,2024_2_origin_py,6.PEG+成长+小市值+RSRS择时.py,01,小市值与微盘股,PEG+成长+小市值+RSRS择时,基本面选股策略
py,2024_2_origin_py,76.ETF-控制回撤性能拉满（国债ETF增强).py,02,ETF轮动,ETF-控制回撤性能拉满（国债ETF增强）,ETF轮动策略
py,2024_2_origin_py,37.三阳三阴战法.py,06,技术指标与形态,三阳三阴战法,技术指标策略
py,2024_2_origin_py,44.！！！最易上手的网格策略v2.0，设置几个参数就可以直接使用.py,15,其他,！！！最易上手的网格策略v2.0，设置几个参数就可以直接使用,网格交易策略
py,2024_2_origin_py,"94.FoF, all in.py",14,资产配置与多策略组合,"FoF, all in",资产配置策略
py,2024_2_origin_py,55.【复现】技术指标形态识别.py,06,技术指标与形态,【复现】技术指标形态识别,技术指标策略
py,2024_2_origin_py,21.行业ETF轮动+择时，15年至今年化收益35%，回撤16%.py,02,ETF轮动,行业ETF轮动+择时，15年至今年化收益35%，回撤16%,ETF轮动策略
py,2024_2_origin_py,33.胜率88.9%之君正集团策略-大阳分歧反包.py,03,打板与龙头,胜率88.9%之君正集团策略-大阳分歧反包,龙头/涨停板策略
py,2024_2_origin_py,39.绩优小市值量化君也-模拟交易年化333.75%.py,01,小市值与微盘股,绩优小市值量化君也-模拟交易年化333.75%,基本面选股策略
py,2024_2_origin_py,92.利用myTT库整合通达信公式——以“飞鹰优选”选股公式为例.py,06,技术指标与形态,"利用myTT库整合通达信公式——以""飞鹰优选""选股公式为例",技术指标策略
py,2024_2_origin_py,74.【动量应用V1】12年120倍，根据研报思路调整.py,07,趋势跟踪与动量,【动量应用V1】12年120倍，根据研报思路调整,趋势跟踪/动量策略
py,2024_2_origin_py,87.北上净买入策略.py,10,北向资金,北上净买入策略,北向资金策略
py,2024_2_origin_py,34.【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.py,08,机器学习与AI,【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限,机器学习策略
py,2024_2_origin_py,90.大师策略——柯林·麦克连成长价值优势投资法.py,04,基本面价值选股,大师策略——柯林·麦克连成长价值优势投资法,基本面选股策略
py,2024_2_origin_py,30.【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股.py,12,超跌反弹,【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股,超跌反弹策略
py,2024_2_origin_py,12.全市场选股？7年5倍不择时，回撤30%左右.py,05,择时策略,全市场选股？7年5倍不择时，回撤30%左右,基本面选股策略
py,2024_2_origin_py,82.可转债知识总结.py,13,可转债,可转债知识总结,可转债策略
py,2024_2_origin_py,81.低PB小市值低换手策略总结.py,01,小市值与微盘股,低PB小市值低换手策略总结,基本面选股策略
py,2024_2_origin_py,42.实盘出现的问题和解决办法.py,15,其他,实盘出现的问题和解决办法,其他策略
py,2024_2_origin_py,59.年化62%的动量策略.py,07,趋势跟踪与动量,年化62%的动量策略,趋势跟踪/动量策略
py,2024_2_origin_py,57.别人恐惧我贪婪3——年化20%的股债组合.py,14,资产配置与多策略组合,别人恐惧我贪婪3——年化20%的股债组合,资产配置策略
py,2024_2_origin_py,54.sales_growth今年最优版.py,04,基本面价值选股,sales_growth今年最优版,基本面选股策略
py,2024_2_origin_py,27.中证500指增+CTA，胜率52%盈亏比1.9。不输顶尖私募.py,11,期货与做空,中证500指增+CTA，胜率52%盈亏比1.9。不输顶尖私募,期货策略
py,2024_2_origin_py,10.龙头首阴战法改版二.py,03,打板与龙头,龙头首阴战法改版二,龙头/涨停板策略
py,2024_2_origin_py,43.ETF动量因子评估.py,02,ETF轮动,ETF动量因子评估,ETF轮动策略
py,2024_2_origin_py,85.价值策略重开，再次向Jqz1226致敬.py,04,基本面价值选股,价值策略重开，再次向Jqz1226致敬,基本面选股策略
py,2024_2_origin_py,7.致敬经典作品——小兵哥《一致性风险度量》——极速版.py,14,资产配置与多策略组合,致敬经典作品——小兵哥《一致性风险度量》——极速版,资产配置策略
py,2024_2_origin_py,58.ETF动量轮动RSRS与北上择时-股债平衡-盘中止损.py,02,ETF轮动,ETF动量轮动RSRS与北上择时-股债平衡-盘中止损,ETF轮动策略
py,2024_2_origin_py,99.计算每日全A市场个股创新高比例(改).py,15,其他,计算每日全A市场个股创新高比例(改),其他策略
py,2024_2_origin_py,84.多大规模的基金收益最好？偏股基金规模研究.py,15,其他,多大规模的基金收益最好？偏股基金规模研究,其他策略
py,2024_2_origin_py,60.ETF动量轮动RSRS择时-v2.py,02,ETF轮动,ETF动量轮动RSRS择时-v2,ETF轮动策略
py,2024_2_origin_py,75.ETF轮动策略-入门2.0.py,02,ETF轮动,ETF轮动策略-入门2.0,ETF轮动策略
py,2024_2_origin_py,93.因子看板多因子模型---由量化课堂多因子模型修改.py,04,基本面价值选股,因子看板多因子模型---由量化课堂多因子模型修改,基本面选股策略
py,2024_2_origin_py,53.超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.py,12,超跌反弹,超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%,超跌反弹策略
py,2024_2_origin_py,41.手把手教你“机器学习-动态多因子选股”(附保姆级教程).py,08,机器学习与AI,"手把手教你""机器学习-动态多因子选股""(附保姆级教程)",机器学习策略
py,2024_2_origin_py,73.实现净利润跳空策略.py,06,技术指标与形态,实现净利润跳空策略,技术指标策略
py,2024_2_origin_py,67.三因子策略年化21%简单多因子策略框架.py,04,基本面价值选股,三因子策略年化21%简单多因子策略框架,基本面选股策略
py,2025_origin_py,99韶华研究之二十，竞价异动.py,03,打板与龙头,韶华研究之二十，竞价异动,打板策略类
py,2025_origin_py,47多策略整合大E小十年百倍（年化64）.py,14,资产配置与多策略组合,多策略整合大E小十年百倍,多策略组合类
py,2025_origin_py,10.10年52倍，年化59，全新因子方法超稳定.py,15,其他,10年52倍，年化59，全新因子方法超稳定,其他策略类
py,2025_origin_py,3、5年15倍的收益，年化79.93，可实盘，拿走不谢！.py,15,其他,5年15倍的收益，年化79.93,其他策略类
py,2025_origin_py,4高股息低市盈率高增长的价投策略.py,04,基本面价值选股,高股息低市盈率高增长的价投策略,价值投资类
py,2025_origin_py,18国庆节献礼：实例说明白马股攻防转换策略.py,15,其他,国庆节献礼：实例说明白马股攻防转换策略,其他策略类
py,2025_origin_py,75大市值价值投资优化一波.py,04,基本面价值选股,大市值价值投资优化一波,价值投资类
py,2025_origin_py,5四大搅屎棍策略.py,14,资产配置与多策略组合,四大搅屎棍策略,多策略组合类
py,2025_origin_py,29穿越牛熊2.0(非小市值)年化50%的cta策略.py,01,小市值与微盘股,穿越牛熊2.0(非小市值)年化50%的cta策略,其他策略类
py,2025_origin_py,80基本面01加RSI择时.py,05,择时策略,基本面01加RSI择时,择时策略类
py,2025_origin_py,39干积分-大小盘反复横跳V2.0.py,01,小市值与微盘股,干积分-大小盘反复横跳V2.0,ETF轮动策略类
py,2025_origin_py,85稳健型ETF策略.py,02,ETF轮动,稳健型ETF策略,ETF轮动策略类
py,2025_origin_py,84正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率.py,01,小市值与微盘股,正黄旗大妈选股改进,小市值策略类
py,2025_origin_py,8国九条后中小板微盘小改，年化135.40.py,01,小市值与微盘股,国九条后中小板微盘小改,小市值策略类
py,2025_origin_py,6国九小市值策略【年化100.5】.py,01,小市值与微盘股,国九小市值策略,小市值策略类
py,2025_origin_py,45此消彼长.py,15,其他,此消彼长,其他策略类
py,2025_origin_py,72量化进阶学习笔记——打板策略.py,03,打板与龙头,量化进阶学习笔记——打板策略,打板策略类
py,2025_origin_py,26波动率过滤后相关性最小etf轮动.py,02,ETF轮动,波动率过滤后相关性最小etf轮动,ETF轮动策略类
py,2025_origin_py,28韶华研究之十九，一致性用在微盘控制回撤.py,01,小市值与微盘股,韶华研究之十九，一致性用在微盘控制回撤,小市值策略类
py,2025_origin_py,42国九条：三年分红5千万以下且占净利润30以下将被ST.py,01,小市值与微盘股,国九条：三年分红5千万以下且占净利润30以下将被ST,其他策略类
py,2025_origin_py,46高增股池小市值轮动.py,01,小市值与微盘股,高增股池小市值轮动,小市值策略类
py,2025_origin_py,52机器学习滚动训练价投策略.py,08,机器学习与AI,机器学习滚动训练价投策略,机器学习/AI策略类
py,2025_origin_py,21【原创】年化123涨停弱转强竞价战法.py,03,打板与龙头,年化123涨停弱转强竞价战法,打板策略类
py,2025_origin_py,60高股息V1.0（小程序公开股池）.py,04,基本面价值选股,高股息V1.0,价值投资类
py,2025_origin_py,74趋势筛选后相关性最小etf轮动.py,02,ETF轮动,趋势筛选后相关性最小etf轮动,ETF轮动策略类
py,2025_origin_py,64大小外择时小市值3.0.py,01,小市值与微盘股,大小外择时小市值3.0,择时策略类
py,2025_origin_py,22带上止损的核心资产轮动才更安心，低回撤，高收益率.py,02,ETF轮动,带上止损的核心资产轮动,ETF轮动策略类
py,2025_origin_py,82回报社区——基于Gyro老师策略的思考.py,01,小市值与微盘股,基于Gyro老师策略的思考,小市值策略类
py,2025_origin_py,34十年回测 年化103.32% 最大回撤23.89%.py,15,其他,十年回测年化103.32%最大回撤23.89%,其他策略类
py,2025_origin_py,13首板高开-低开-弱转强混合策略（今年收益1138.61）.py,03,打板与龙头,首板高开-低开-弱转强混合策略,打板策略类
py,2025_origin_py,87山寨红利.py,04,基本面价值选股,山寨红利,价值投资类
py,2025_origin_py,33回馈社区顺便搞积分《一个完整的机器学习pipeline》.py,08,机器学习与AI,回馈社区顺便搞积分《一个完整的机器学习pipeline》,机器学习/AI策略类
py,2025_origin_py,77研报三因子II-新规高分红小市值-年化60回撤19.py,04,基本面价值选股,研报三因子II-新规高分红小市值,价值投资类
py,2025_origin_py,32EPO优化低相关etf组合.py,02,ETF轮动,EPO优化低相关etf组合,ETF轮动策略类
py,2025_origin_py,36快过年了。不想呆在小市值的，可以拿这个策略躲一躲.py,15,其他,,
py,2025_origin_py,94别人“拿的住”的股票最赚钱.py,04,基本面价值选股,"别人""拿的住""的股票最赚钱",价值投资类
py,2025_origin_py,20小盘股动态调仓，100只10年17倍.py,01,小市值与微盘股,小盘股动态调仓,小市值策略类
py,2025_origin_py,76小市值止损策略【年化104.11】.py,01,小市值与微盘股,小市值止损策略,小市值策略类
py,2025_origin_py,14安全摸狗策略.py,15,其他,安全摸狗策略,其他策略类
py,2025_origin_py,65搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.py,15,其他,搭建量化交易模型从零开始,其他策略类
py,2025_origin_py,93.234板介入-2023年14倍-无未来.py,03,打板与龙头,234板介入-2023年14倍,打板策略类
py,2025_origin_py,30错杀反弹，掌握人性规律，开启投资新纪元.py,15,其他,错杀反弹，掌握人性规律,其他策略类
py,2025_origin_py,66手把手教你构建ETF策略候选池.py,02,ETF轮动,手把手教你构建ETF策略候选池,ETF轮动策略类
py,2025_origin_py,11低风险中等收益策略.py,15,其他,低风险中等收益策略,其他策略类
py,2025_origin_py,78首板低开策略-终极版 最大回撤15%，年化50%.py,03,打板与龙头,首板低开策略-终极版,打板策略类
py,2025_origin_py,96首版+2版龙虎榜挖掘V2.0，年化1400.py,03,打板与龙头,首版+2版龙虎榜挖掘V2.0,打板策略类
py,2025_origin_py,73微盘400每日再平衡.py,01,小市值与微盘股,微盘400每日再平衡,小市值策略类
py,2025_origin_py,49干货贴《机器学习5折保形回归》 .py,08,机器学习与AI,干货贴《机器学习5折保形回归》,机器学习/AI策略类
py,2025_origin_py,9干积分-量化策略简易框架.py,15,其他,干积分-量化策略简易框架,其他策略类
py,2025_origin_py,81搞市场最靓的仔！指数ETF动量轮动策略-2.py,02,ETF轮动,搞市场最靓的仔！指数ETF动量轮动策略-2,ETF轮动策略类
py,2025_origin_py,50分享一种K线小碎步后突破的分钟级打法.py,15,其他,,
py,2025_origin_py,43小市值再优化【年化98 回撤27】无未来函数.py,01,小市值与微盘股,小市值再优化,小市值策略类
py,2025_origin_py,98热点行业和热点概念-成分股-及龙一龙二龙三.py,09,行业板块轮动,热点行业和热点概念-成分股-及龙一龙二龙三,行业轮动策略类
py,2025_origin_py,59追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.py,03,打板与龙头,追板策略,打板策略类
py,2025_origin_py,67大市值价投高股息爱国者策略（爱我中华）.py,04,基本面价值选股,大市值价投高股息爱国者策略,价值投资类
py,2025_origin_py,68wywy1995 首板低开策略代码优化，提快速度.py,03,打板与龙头,首板低开策略代码优化,打板策略类
py,2025_origin_py,58Debug-输出信息-多标的版ETF策略(ETF复现之三）.py,02,ETF轮动,Debug-输出信息-多标的版ETF策略,ETF轮动策略类
py,2025_origin_py,83大小外择时小市值.py,01,小市值与微盘股,大小外择时小市值,择时策略类
py,2025_origin_py,15小市值排除3个bug版，22年至今收益506.py,01,小市值与微盘股,小市值排除3个bug版,小市值策略类
py,2025_origin_py,90固收+.py,04,基本面价值选股,固收+,价值投资类
py,2025_origin_py,91ETF-T0动量策略，年化 18%，回撤3.31%.py,02,ETF轮动,ETF-T0动量策略,ETF轮动策略类
py,2025_origin_py,100使用K-means 聚类对基金分类.py,02,ETF轮动,使用K-means聚类对基金分类,ETF轮动策略类
py,2025_origin_py,92行业宽度轮动研究.py,09,行业板块轮动,行业宽度轮动研究,行业轮动策略类
py,2025_origin_py,95学习贴《一个完整的-深度学习-神经网络pipeline》.py,08,机器学习与AI,学习贴《一个完整的-深度学习-神经网络pipeline》,机器学习/AI策略类
py,2025_origin_py,19机器学习线性回归小市值.py,01,小市值与微盘股,机器学习线性回归小市值,机器学习/AI策略类
py,2025_origin_py,"35【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.py",01,小市值与微盘股,菜场大妈股息率小市值策略,小市值策略类
py,2025_origin_py,2连板龙头策略.py,03,打板与龙头,连板龙头策略,打板策略类
py,2025_origin_py,31蛇皮走位小市值策略V1.0.py,01,小市值与微盘股,蛇皮走位小市值策略V1.0,小市值策略类
py,2025_origin_py,24大容量低回撤价值投资-排除小市值因子.py,04,基本面价值选股,大容量低回撤价值投资,价值投资类
py,2025_origin_py,25冷饭热吃之三，14年至今年华99.99.py,15,其他,冷饭热吃之三，14年至今年华99.99,其他策略类
py,2025_origin_py,56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.py,09,行业板块轮动,基于趋势、拥挤、景气的行业轮动,行业轮动策略类
py,2025_origin_py,54发一个学习策略5年70倍，思路可以学习.py,15,其他,发一个学习策略5年70倍，思路可以学习,其他策略类
py,2025_origin_py,16集合竞价三合一，今年收益1067.py,03,打板与龙头,集合竞价三合一,打板策略类
py,2025_origin_py,55怎么让龟速变奔跑？以“首版突破一进二”为例.py,03,打板与龙头,首版突破一进二,打板策略类
py,2025_origin_py,70动态保形回归小市值策略改进.py,01,小市值与微盘股,动态保形回归小市值策略改进,机器学习/AI策略类
py,2025_origin_py,88WY大神的“龙头打板”策略小改.py,03,打板与龙头,"WY大神的""龙头打板""策略小改",打板策略类
py,2025_origin_py,7追首板涨停 过去两年年化304%.py,03,打板与龙头,追首板涨停,打板策略类
py,2025_origin_py,48投资回报率ROIC中等市值.py,04,基本面价值选股,投资回报率ROIC中等市值,价值投资类
py,2025_origin_py,12用子账户模拟多策略分仓.py,14,资产配置与多策略组合,用子账户模拟多策略分仓,多策略组合类
py,2025_origin_py,89基于Gyro.大神的小市值策略的因子匹配研究.py,01,小市值与微盘股,基于Gyro.大神的小市值策略的因子匹配研究,小市值策略类
py,2025_origin_py,86手把手教你构建ETF策略候选池优化版.py,02,ETF轮动,手把手教你构建ETF策略候选池优化版,ETF轮动策略类
py,2025_origin_py,57韶华研究之十八，201系列.py,15,其他,韶华研究之十八，201系列,其他策略类
py,2025_origin_py,"53TSmall-100, 微盘三正.py",01,小市值与微盘股,"TSmall-100, 微盘三正",小市值策略类
py,2025_origin_py,69“稳定摸狗策略”学习笔记.py,14,资产配置与多策略组合,"""稳定摸狗策略""学习笔记",多策略组合类
py,2025_origin_py,62基金溢价（模拟效果好！）.py,02,ETF轮动,基金溢价（模拟效果好！）,ETF轮动策略类
py,2025_origin_py,17多品种ETF动量轮动+EPO优化.py,02,ETF轮动,多品种ETF动量轮动+EPO优化,ETF轮动策略类
py,2025_origin_py,1首板低开策略.py,03,打板与龙头,首板低开策略,打板策略类
py,2025_origin_py,79国九条-新的红利因子，修正「审计意见」函数.py,04,基本面价值选股,国九条-新的红利因子,价值投资类
py,2025_origin_py,63.5年12倍-小市值.py,01,小市值与微盘股,5年12倍-小市值,小市值策略类
py,2025_origin_py,40高股息策略.py,04,基本面价值选股,高股息策略,价值投资类
py,2025_origin_py,38ETF策略之核心资产轮动（线性增加权重）.py,02,ETF轮动,ETF策略之核心资产轮动,ETF轮动策略类
py,2025_origin_py,27人工智能强化学习DQN交易智能体（回馈社区公开训练代码）.py,08,机器学习与AI,人工智能强化学习DQN交易智能体,机器学习/AI策略类
py,2025_origin_py,61BiLSTM for ETF.py,08,机器学习与AI,BiLSTM for ETF,机器学习/AI策略类
py,2025_origin_py,41SVR机器学习上证综指择时中小板财务选股策略.py,05,择时策略,SVR机器学习上证综指择时中小板财务选股策略,择时策略类
py,2025_origin_py,23大盘择时，逻辑简单.py,05,择时策略,大盘择时，逻辑简单,择时策略类
py,2025_origin_py,37微盘股扩散指数双均线择时.py,01,小市值与微盘股,微盘股扩散指数双均线择时,择时策略类
py,2025_origin_py,44国九条 年化130.74% 回撤11% 众神Debug版.py,01,小市值与微盘股,国九条年化130.74%回撤11%,小市值策略类
py,2025_origin_py,51“四大搅屎棍策略”学习笔记-有魔改.py,14,资产配置与多策略组合,"""四大搅屎棍策略""学习笔记-有魔改",多策略组合类
